alcaldia,title,price,location,description,bedrooms,bathrooms,area
Gustavo A. Madero,Casa en Venta en Industrial Vallejo,2250000.0,"Industrial Vallejo, Gustavo A. Madero, Ciudad de México","Se vende casa en Condominio Horizontal para remodelar, distribuida en dos niveles, exterior. En planta baja: sala, comedor, cocina y escalera, primer piso: tres recámaras, un baño completo y área de lavado, en azotea se encuentra su área de tendido, cuenta con un lugar de estacionamiento..Total de casas 4. Excelente ubicación a una calle de Robles Domínguez, Misterios e Insurgentes.",3.0,1.0,126.0
Gustavo A. Madero,Departamento en Venta en San Felipe de Jesús,890000.0,"San Felipe de Jesús, Gustavo A. Madero, Ciudad de México","¡Descubre tu nuevo hogar, donde los mejores momentos de tu vida esperan por ti!

Es el momento perfecto para crear un nido acogedor, un espacio exclusivo para tu familia, donde cada rincón resuene con amor y felicidad. Imagina un lugar calmado, cómodo y armonioso, bañado en luz natural, fresco y ventilado. Aquí podrás disfrutar de exquisitas cenas navideñas, comidas en familia, y noches de películas y eventos deportivos en la comodidad de tu propio hogar.

Este encantador departamento está diseñado para ser el escenario de tus recuerdos más preciados. Su ubicación privilegiada te mantiene cerca de todo lo que necesitas: excelentes escuelas, mercados vibrantes, supermercados, atención médica de calidad, deliciosos lugares para comer y, por supuesto, el útil transporte público.

Con mucho gusto te presento este refugio acogedor, ubicado a pocos pasos de la Avenida Central y la estación del metro Ecatepec. Este inmueble es la definición perfecta de un nido acogedor, listo para recibirte a ti y a tu familia.

¡Ven a conocerlo y comienza a escribir tu nueva historia aquí!",2.0,1.0,50.0
Gustavo A. Madero,Casa en Venta en Gertrudis Sánchez 1a Sección,3600000.0,"Gertrudis Sánchez 1a Sección, Gustavo A. Madero, Ciudad de México","Excelente propiedad en VENTA ideal para invertir y remodelar.

Esta es una casa con uso de suelo habitacional y también tiene un local.

Consta de dos pisos con dos pequeños departamentos en la planta baja y dos en en primer piso. 

Garage para dos autos.

Una ubicación céntrica, a 8 minutos del Aeropuerto Benito Juárez y a 10 minutos de la Basílica de la Virgen de Guadalupe, con vías de comunicación como Congreso de la Unión y Circuito interior.",3.0,2.0,144.0
Gustavo A. Madero,Departamento en Venta en Vasco de Quiroga,1200000.0,"Vasco de Quiroga, Gustavo A. Madero, Ciudad de México","EXCELENTE DEPARTAMENTO EN VENTA, UBICADO EN LA ALCALDIA GUSTAVO A. MADERO, COL. VASCO DE QUIROGA , SOBRE AV. EDUARDO MOLINA, A 5 MIN. DE PLAZA TEPEYAC, 10 MIN. DEL METRO MARTIN CARRERA, METRO BUS, A LA PUERTA, RIO DE LOS REMEDIOS, SAN LAZARO, SE ACEPTAN CREDITOS INFONAVIT, COFINAVIT, Y BANCARIOS. LLAMA Y CON GUSTO TE ATENDEREMOS.",2.0,1.0,70.0
Gustavo A. Madero,Departamento en Venta en DM Nacional,1570000.0,"DM Nacional, Gustavo A. Madero, Ciudad de México","DEPARTAMENTO EN 5TO PISO EN LA UNIDAD TORRES DEMET SAN JUAN III

- 2 RECAMARAS CON CLOSET
- BAÑO COMPLETO
- SALA
- COMEDOR
- COCINA
- AREA DE LAVADO
- VIGILANCIA

CERCA DE AVENIDAS PRINCIPALES, PLAZAS, TRANSPORTE PUBLICO Y ESCUELAS.

SE ACEPTAN CREDITOS.",2.0,1.0,60.0
Gustavo A. Madero,Departamento en Venta en Residencial Zacatenco,4160000.0,"Residencial Zacatenco, Gustavo A. Madero, Ciudad de México","Este departamento cuenta con una ubicación privilegiada y un diseño contemporáneo que se adapta perfectamente a tu estilo de vida. 

Disfrutarás de espacios amplios, iluminados y funcionales, equipados con acabados de alta calidad. Además, tendrás acceso a increíbles amenidades que harán que tu día a día sea más cómodo y placentero. 

Desde el gimnasio hasta la ludoteca, el parque central, el business center y la pet zone, cada rincón ha sido pensado para satisfacer las necesidades de toda la familia. Todo esto, sumado a la seguridad y vigilancia 24 horas, hacen de este departamento la opción perfecta para ti. 

No pierdas la oportunidad de vivir en un lugar que lo tiene todo, contáctanos y agenda una visita hoy mismo.

(Precios sujetos a cambios sin previo aviso.). EasyBroker ID: EB-IP6871",2.0,2.0,77.0
Gustavo A. Madero,Departamento en Venta en Residencial Zacatenco,4160000.0,"Residencial Zacatenco, Gustavo A. Madero, Ciudad de México","¡Bienvenidos al departamento de tus sueños en el corazón de la ciudad! Este hermoso departamento de setenta y tres metros cuadrados cuenta con dos recámaras, dos baños completos y una amplia estancia sala-comedor perfecta para disfrutar con familia y amigos. La cocina integral abierta con barra desayunadora es perfecta para cocinar y socializar al mismo tiempo. Además, incluye un cajón de estacionamiento, elevador, lobby y acceso controlado para tu comodidad y seguridad.

Además, el complejo cuenta con una gran variedad de amenidades como gimnasio, alberca, seguridad las 24 horas del día, una pista de jogging para mantenerte en forma, un parque central para disfrutar al aire libre, business center para tus reuniones de trabajo, pet zone para tus mascotas y una ludoteca para los más pequeños. ¡No te pierdas la oportunidad de vivir en un lugar cómodo, seguro y lleno de amenidades! Contáctanos hoy mismo para más información y agenda una visita.

Precio sujeto a cambios sin previos aviso. EasyBroker ID: EB-IO8506",2.0,2.0,73.0
Gustavo A. Madero,Departamento en Venta en Nueva Industrial Vallejo,1850000.0,"Nueva Industrial Vallejo, Gustavo A. Madero, Ciudad de México","Departamento en VENTA Col. México Nuevo Vallejo, en segundo piso con balcón y vista exterior con una excelente ubicación a tan solo unos minutos del metro Politécnico, a una cuadra del metrobus, plazas comerciales, escuelas, zona de bancos y vías principales como eje Central y calzada Vallejo. 

🛌 2 Recámaras 
🛋️ Estancia con balcón a dos niveles
🚽 1 Baños
🚘 1 Estacionamiento
📐 55 m²
🏢 Piso 2
🛗  CON Elevador 
ROOF GARDEN COMÚN 

AMENIDADES:
👮🏻‍♂️ Vigilancia 24/7

TE AYUDAMOS A TRAMITAR TU CRÉDITO HIPOTECARIO!",2.0,1.0,55.0
Gustavo A. Madero,Casa en Venta en Cuautepec de Madero,3100000.0,"Cuautepec de Madero, Gustavo A. Madero, Ciudad de México","Casa en venta, una oportunidad que no te podrás perder, ven a conocer tu futuro hogar cuenta con una superficie de 111m2 de terreno y 240 m2 de construcción.

Entre sus cercanías podemos encontrar: 
Escuelas de nivel básico y superior: Jardín De Niños a una calle, Primaría a 6 calles, Secundaria a 8 calles, Preparatoria de la Ciudad de México, Universidad Campus Cuautepec de la Universidad Autónoma de la Ciudad De México está a 10 Minutos, Benemérito De Las Américas.

Otras cercanías: A 5 minutos se encuentra la Bodega Comercial Mexicana de Cuautepec, Bodegas Aurrera, Coppel. A unos minutos se encuentra Barrio Alto con muchos comercios: mueblerías, zapaterías, ferreterías, panaderías grandes, iglesias, estéticas, etc.",3.0,2.0,240.0
Gustavo A. Madero,Casa en Venta en Del Carmen,3500000.0,"Del Carmen, Gustavo A. Madero, Ciudad de México","¿Buscas una casa amplia para toda tu familia? Sin lugar a duda esta opción es para ti.

Esta casa en venta cuenta con una superficie de 176 m2. En la parte posterior hay un cuerpo de construcción a lo ancho del terreno el cual puede ser utilizado como despacho, oficina, gimnasio, cuarto de triques, bodega, etc.

A sus alrededores podrás encontrar:
Coppel Carranza, Hospital Materno Infantil Cuautepec, Cablebús Campos Revolución.

Adicionalmente cuenta con tanque estacionario y el zaguán es automático.",2.0,2.0,176.0
Gustavo A. Madero,Departamento en Venta en Campestre Aragón,950000.0,"Campestre Aragón, Gustavo A. Madero, Ciudad de México","En venta departamento ubicado en la colonia Campestre Aragón, Gustavo A. Madero, Ciudad de México. 
Ubicado en segundo piso con una superficie de 57 m2. 

GENERALES:
· Ubicacion: Camino de la Prosperidad 190, Col. Campestre Aragón, Gustavo A. Madero, Ciudad de México.
· Superficie: 57.97 m2.

DISTRIBUCION
· Sala y comedor amplio.
· Cocina.
· 2 Recamaras con espacio para clóset
· Bano completo
· Area de servicio en azotea

PUNTOS DE INTERES
· A 5 minutos de La Plaza Oriente, tiendas de autoservicio, restaurantes, sucursales bancarias, escuelas de todos los sectores, hospitales,  a 5 min de FES Aragón. Cerca de Parque Tepeyac, Plaza San Juan,  Centro Comericial Martin Carrera, Plaza Punta Aragón, a 2 min de parque recreativo Bicentenario. Cerca del Aeropuerto Internacional de la Ciudad de México. 
· A 2 minutos de Av. Gran Canal, cerca de vialidades principales como Av. Río de los Remedios, Av. Central, Av. Carlos Hank González.

DOCUMENTOS EN REGLA, SE ACEPTAN CREDITOS. 
CIRCULO INTERNACIONAL BIENES RAICES LOTO.
 55 5103 ---- / 55 4328 ---- / 56 3366 ----. EasyBroker ID: EB-MK1302",2.0,1.0,57.0
Gustavo A. Madero,Departamento en Venta en Santiago Atepetlac,1600000.0,"Santiago Atepetlac, Gustavo A. Madero, Ciudad de México","Departamento acogedor, para vivir solo o en pareja con acceso a un estacionamiento y buena construcción, con todas las comodidades a tu alcance, cuenta con diferentes supermercados, tiendas departamentales, gimnasios, restaurantes, además cuenta con patio para poder tener a tus mascotas y un balcón propio. 

Te gusta realizar ejercicio al aire libre o en gimnasio, este departamento es perfecto para ti a cinco minutos caminando encontrarás áreas públicas para realizar actividad física y Smart Fit a unas calles para tu comodidad. 

Formas de pago: Efectivo y todos los Créditos.",1.0,1.0,62.0
Gustavo A. Madero,Departamento en Venta en Santiago Atepetlac,1600000.0,"Santiago Atepetlac, Gustavo A. Madero, Ciudad de México","Departamento en venta, ideal para vivir solo con todas las comodidades a tu alcance como lo son:

Acceso a escuelas de nivel básico y superior: CETIS 7, Escuela Superior de Turismo, IPN Zacatenco, Bachilleres Plantel 2. 

Acceso a transporte y vías importantes: Avenida 100 metros, Avenida Gustavo Baz, Metro Politécnico, Metro La Raza. 

Cercanías: Chedraui Tenayuca, Plaza Torres Lindavista, Parque Vía Vallejo, Plaza Atana Lindavista.",1.0,1.0,62.0
Gustavo A. Madero,Casa en Venta en Cuautepec de Madero,3100000.0,"Cuautepec de Madero, Gustavo A. Madero, Ciudad de México","Casa con muy buena construcción, gran metraje y precio accesible. 
Cuenta con una superficie de 111m2 de terreno y 240 m2 de construcción.

Formas de pago: Efectivo y todos los créditos.

Dentro de sus cercanías podemos encontrar: Comercial Mexicana, Iron Paradise Gym, Deportivo Juventino Rosas, Cablebus Campos Revolución, Jardín De Niños a una calle, Primaría a 6 calles, Secundaria a 8 calles, Preparatoria de la Ciudad de México, Universidad Campus Cuautepec de la Universidad Autónoma de la Ciudad De México está a 10 Minutos.",3.0,2.0,240.0
Gustavo A. Madero,Casa en Venta en Residencial La Escalera,6950000.0,"Residencial La Escalera, Gustavo A. Madero, Ciudad de México","Casa en Venta en Residencial La Escalera

CARACTERISTICAS:
*terreno: 160mts
*Construidos: 215 mts

Planta Baja:
* Sala - Comedor
* Cocina tipo integral con amplio espacio de alacena
* Patio trasero
* 1 recámara independiente y baño completo (con opción a construir una recámara en un primer nivel)
* área de servicio y lavandería
* 1/2 baño
* estacionamiento para 2 autos (opción a 3)

1er nivel:
* 3 recámaras
* área de estudio, con opción a 4ta recámara
* 1 baño completo que puede remodelarse para ser dividido y tener 2

ACABADOS:
* pisos de paqué
* pisos tipo lozeta de terrazo
* calle privada y cerrada
* 2 niveles
* 33 años
*Tipo: I, H-02.

Excelentes opción para inversión y cercana a vías de comunicación importantes, ubicada en la zona de facultades de Zacatenco, escuelas privadas, a un paso de la escuela de Medicina y Homeopatía de IPN, a un costado de zona de restaurantes.

!Gran oportunidad de inversión!
Único dueño, documentos en regla, contamos con planos.
Agenda tu visita con anticipación

**Predial. $4,500.00. EasyBroker ID: EB-QD1673",3.0,1.0,215.0
Gustavo A. Madero,Casa en Venta en San Juan de Aragón VII Sección,3500000.0,"San Juan de Aragón VII Sección, Gustavo A. Madero, Ciudad de México","Casa, con posibilidad para  ampliar a tu gusto y necesidades, consta de dos departamentos cada uno con una recamara, un baño, estancia, comedor y cocina, recamara independiente, muy bien ubicada con accesos a Circuito Interior. LLAMANOS¡¡¡¡¡¡¡",3.0,2.0,165.0
Gustavo A. Madero,Casa en Venta en Campestre Aragón,3550000.0,"Campestre Aragón, Gustavo A. Madero, Ciudad de México","* Se VENDE CASA en $3,550,000 con 257 m2 de construcción en un terreno de 127 m2, distribuida en 3 niveles, espacio para 4 autos.
* Ubicada en la Colonia Ampliación Providencia, a unas calles del centro comercial Puerta Aragón, Deportivo Los Galeana, estación del Metrobús Volcán de Fuego de la Línea 6 y del metro Nezahualcóyotl de la Línea B.
* Planta Baja:
Cuenta con tarja, baño completo, 2 recámaras, sala comedor, se puede habilitar como un departamento y generar un ingreso por renta.
* Primer nivel:
Cocina con isla y barra, sala comedor, cuarto de tv y una recámara.
* Segundo nivel:
Recamará principal con espacio suficiente para acondicionar un vestidor y baño completo, segunda recámara, baño completo, área de lavado de muy buen tamaño.
* Cuenta con tanque estacionario, cisterna de 2,000 litros y tinaco de 600 litros.
* Se aceptan créditos bancarios e Infonavit.
* Si estás buscando vender, comprar o rentar, con gusto te ayudo con el proceso.",5.0,2.0,257.0
Gustavo A. Madero,Casa en Venta en La Laguna Ticomán,5500000.0,"La Laguna Ticomán, Gustavo A. Madero, Ciudad de México","Agenda tu cita para conocer esta linda casa ¡¡¡   

Cuenta con 2 lugares de estacionamiento techados, sala- comedor , cocina con buen espacio de almacenamiento y  alacena , y un baño completo que funciona como viistas. 

Son 2 recámaras iluminadad, la principal con un balcón y sala de TV. 

Si tienes vision de negocios o recibes visitas, te encantará que la casa tiene en la parte de atrás un departamento independiente con una recámara grande y una mas pequeña que puede ser un estudio, 1.5 baños, estancia con instalación para poner una cocineta. 

La casas tiene cisterna, 2 bodegas, cuarto de lavado y tincacos. 

AGENDA TU CITA . 
551520 ----
552266 ----

Aviso de privacidad, así como quejas, sugerencias y mas consulta nuestro sitio oficial o contáctanos para mas detalles https://www.cgcbienesraices.----

El precio es más gastos e impuestos de escrituración. EasyBroker ID: EB-QH2974",3.0,3.0,185.0
Gustavo A. Madero,Casa en Venta en Del Carmen,3500000.0,"Del Carmen, Gustavo A. Madero, Ciudad de México","¿Buscas una casa amplia para toda tu familia? Sin lugar a duda esta opción es para ti.

Características:
* Planta baja: Sala-Comedor, 1 baño, cocina integral, Área de servicio, 3 lugares de estacionamiento
* Planta alta: 2 habitaciones con closet, 1 baño completo

A sus alrededores podrás encontrar:
* Coppel Carranza.
* Hospital Materno Infantil Cuautepec.
* Cablebús Campos Revolución.

Adicionalmente cuenta con tanque estacionario y el zaguán es automático.
Ubicación: Del Carmen, Cuautepec Barrio Bajo, C.P 07199, Alcaldía Gustavo A. Madero, CDMX.

Para más información o agendar una cita, comunícate con nosotros a los siguientes números telefónicos:
44 44 88 17 (Oficina)
55 70 53 6---- (Celular)
55 34 96 5---- (Celular)",3.0,2.0,176.0
Gustavo A. Madero,Departamento en Venta en Nueva Vallejo,1400000.0,"Nueva Vallejo, Gustavo A. Madero, Ciudad de México","Departamento en tercer nivel con mucha iluminación y ventilación, en buen estado de conservación. Cuenta con estancia comedor, cocina cubierta de azulejo con tarja, alacenas. Tiene dos recámaras con clóset y un baño completo con cancel con persianas en estancia y las dos recámaras.  Jaula de tendido en azotea y lavadero.  Cuenta con gas natural. Área de estacionamiento común.

Tiene áreas verdes y arboladas en toda la Unidad, comercios cercanos, parques, escuelas, bancos, transporte público Metro Politécnico Línea 5 (amarilla) Politécnico-Pantitlán. Metrobús línea 6 (El Rosario-Villa de Aragón) parada Lindavista Vallejo

Vía de acceso principal : Ave. Cien Metros, Ave. Montevideo, Ave. Vallejo.

Se aceptan créditos hipotecarios bancarios e Infonavit.",2.0,1.0,53.0
Gustavo A. Madero,Departamento en Venta en Nueva Vallejo,1400000.0,"Nueva Vallejo, Gustavo A. Madero, Ciudad de México","Departamento en tercer nivel con mucha iluminación y ventilación, en buen estado de conservación. Cuenta con estancia comedor, cocina cubierta de azulejo con tarja y alacenas. Tiene dos recámaras con clóset y un baño completo con cancel, persianas en la estancia y recámaras.  Jaula de tendido en azotea y lavadero.  Cuenta con gas natural.

Tiene áreas verdes y arboladas en toda la Unidad, comercios cercanos, parques, escuelas, bancos, transporte público Metro Politécnico Línea 5 (amarilla) Politécnico-Pantitlán. Metrobús línea 6 (El Rosario-Villa de Aragón) parada Lindavista Vallejo

Vía de acceso principal : Ave. Cien Metros, Ave. Montevideo, Ave. Vallejo.

Se aceptan créditos hipotecarios bancarios e Infonavit.",2.0,1.0,53.0
